jerseyNumber,job,jobId,title,season,person_mlbam,person_name,team_mlbam,team_name
34,Pitching Coach,COAP,Pitching Coach,2002,427406,Bryan Price,136,Seattle Mariners
12,First Base Coach,COA1,First Base Coach,2002,119437,John Moses,136,Seattle Mariners
31,Third Base Coach,COA3,Third Base Coach,2002,427357,Dave Myers,136,Seattle Mariners
,Bench Coach,COAB,Bench Coach,2002,427334,John McLaren,136,Seattle Mariners
10,Manager,MNGR,Manager,2002,117517,Tony La Russa,138,St. Louis Cardinals
43,Batting Coach,COAH,Batting Coach,2002,120172,Mitchell Page,138,St. Louis Cardinals
18,Pitching Coach,COAP,Pitching Coach,2002,113617,Dave Duncan,138,St. Louis Cardinals
39,First Base Coach,COA1,First Base Coach,2002,118763,Dave McKay,138,St. Louis Cardinals
11,Third Base Coach,COA3,Third Base Coach,2002,120038,Jose Oquendo,138,St. Louis Cardinals
49,Bench Coach,COAB,Bench Coach,2002,120480,Joe Pettini,138,St. Louis Cardinals
38,Bullpen Coach,COAU,Bullpen Coach,2002,427317,Marty Mason,138,St. Louis Cardinals
58,Bullpen Catcher,BCAT,Bullpen Catcher,2002,433079,Jeff Murphy,138,St. Louis Cardinals
,Manager,MNGR,Manager,2002,118872,Hal McRae,139,Tampa Bay Devil Rays
,Batting Coach,COAH,Batting Coach,2002,118476,Milt May,139,Tampa Bay Devil Rays
,Pitching Coach,COAP,Pitching Coach,2002,111552,Jackie Brown,139,Tampa Bay Devil Rays
,First Base Coach,COA1,First Base Coach,2002,118474,Lee May,139,Tampa Bay Devil Rays
6,Third Base Coach,COA3,Third Base Coach,2002,114284,Tom Foley,139,Tampa Bay Devil Rays
20,Bench Coach,COAB,Bench Coach,2002,115602,Billy Hatcher,139,Tampa Bay Devil Rays
,Bullpen Coach,COAU,Bullpen Coach,2002,475252,Glenn Ezell,139,Tampa Bay Devil Rays
77,Bullpen Catcher,BCAT,Bullpen Catcher,2002,537369,Scott Cursi,139,Tampa Bay Devil Rays
,Manager,MNGR,Manager,2002,119655,Jerry Narron,140,Texas Rangers
8,Batting Coach,COAH,Batting Coach,2002,427252,Rudy Jaramillo,140,Texas Rangers
55,Pitching Coach,COAP,Pitching Coach,2002,115861,Orel Hershiser,140,Texas Rangers
16,First Base Coach,COA1,First Base Coach,2002,427204,DeMarlo Hale,140,Texas Rangers
1,Third Base Coach,COA3,Third Base Coach,2002,427473,Steve Smith,140,Texas Rangers
,Bench Coach,COAB,Bench Coach,2002,114378,Terry Francona,140,Texas Rangers
,Manager,MNGR,Manager,2002,121520,Jerry Royster,158,Milwaukee Brewers
,Batting Coach,COAH,Batting Coach,2002,118433,Gary Matthews,158,Milwaukee Brewers
,Third Base Coach,COA3,Third Base Coach,2002,110164,Gary Allenson,158,Milwaukee Brewers
35,Bullpen Coach,COAU,Bullpen Coach,2002,112130,Bill Castro,158,Milwaukee Brewers
35,Manager,MNGR,Manager,2002,114599,Ron Gardenhire,142,Minnesota Twins
46,Batting Coach,COAH,Batting Coach,2002,123555,Scott Ullger,142,Minnesota Twins
40,Pitching Coach,COAP,Pitching Coach,2002,110251,Rick Anderson,142,Minnesota Twins
13,First Base Coach,COA1,First Base Coach,2002,124176,Jerry White,142,Minnesota Twins
62,Third Base Coach,COA3,Third Base Coach,2002,119743,Al Newman,142,Minnesota Twins
9,Bench Coach,COAB,Bench Coach,2002,427302,Steve Liddle,142,Minnesota Twins
43,Bullpen Coach,COAU,Bullpen Coach,2002,122733,Rick Stelmaszek,142,Minnesota Twins
3,Manager,MNGR,Manager,2002,427305,Grady Little,111,Boston Red Sox
,Batting Coach,COAH,Batting Coach,2002,113936,Dwight Evans,111,Boston Red Sox
40,Pitching Coach,COAP,Pitching Coach,2002,112412,Tony Cloninger,111,Boston Red Sox
,First Base Coach,COA1,First Base Coach,2002,115495,Tommy Harper,111,Boston Red Sox
39,Third Base Coach,COA3,Third Base Coach,2002,112909,Mike Cubbage,111,Boston Red Sox
,Bullpen Coach,COAU,Bullpen Coach,2002,117107,Bob Kipper,111,Boston Red Sox
16,Manager,MNGR,Manager,2002,123432,Jim Tracy,119,Los Angeles Dodgers
22,Batting Coach,COAH,Batting Coach,2002,112326,Jack Clark,119,Los Angeles Dodgers
48,Pitching Coach,COAP,Pitching Coach,2002,112460,Jim Colborn,119,Los Angeles Dodgers
30,First Base Coach,COA1,First Base Coach,2002,122112,John Shelby,119,Los Angeles Dodgers
35,Third Base Coach,COA3,Third Base Coach,2002,116027,Glenn Hoffman,119,Los Angeles Dodgers
56,Bench Coach,COAB,Bench Coach,2002,427427,Jim Riggleman,119,Los Angeles Dodgers
14,Bullpen Coach,COAU,Bullpen Coach,2002,427301,Jim Lett,119,Los Angeles Dodgers
85,Bullpen Catcher,BCAT,Bullpen Catcher,2002,429660,Rob Flippo,119,Los Angeles Dodgers
11,Coach,COAC,Coach,2002,119453,Manny Mota,119,Los Angeles Dodgers
7,Manager,MNGR,Manager,2002,118262,Jerry Manuel,145,Chicago White Sox
21,Pitching Coach,COAP,Pitching Coach,2002,112653,Don Cooper,145,Chicago White Sox
,First Base Coach,COA1,First Base Coach,2002,120481,Gary Pettis,145,Chicago White Sox
,Third Base Coach,COA3,Third Base Coach,2002,116634,Wallace Johnson,145,Chicago White Sox
23,Bench Coach,COAB,Bench Coach,2002,119857,Joe Nossek,145,Chicago White Sox
53,Bullpen Coach,COAU,Bullpen Coach,2002,117374,Art Kusnyer,145,Chicago White Sox
6,Manager,MNGR,Manager,2002,120370,Tony Pena,118,Kansas City Royals
,Batting Coach,COAH,Batting Coach,2002,116606,Lamar Johnson,118,Kansas City Royals
18,Pitching Coach,COAP,Pitching Coach,2002,112934,John Cumberland,118,Kansas City Royals
,Pitching Coach,COAP,Pitching Coach,2002,119805,Al Nipper,118,Kansas City Royals
21,First Base Coach,COA1,First Base Coach,2002,427179,Tom Gamboa,118,Kansas City Royals
,Third Base Coach,COA3,Third Base Coach,2002,113070,Rich Dauer,118,Kansas City Royals
44,Bench Coach,COAB,Bench Coach,2002,427452,Bob Schaefer,118,Kansas City Royals
,Bullpen Coach,COAU,Bullpen Coach,2002,119209,John Mizerock,118,Kansas City Royals
15,Manager,MNGR,Manager,2002,111423,Bob Brenly,109,Arizona Diamondbacks
21,Batting Coach,COAH,Batting Coach,2002,119551,Dwayne Murphy,109,Arizona Diamondbacks
50,Pitching Coach,COAP,Pitching Coach,2002,427285,Chuck Kniffin,109,Arizona Diamondbacks
19,First Base Coach,COA1,First Base Coach,2002,124721,Robin Yount,109,Arizona Diamondbacks
14,Third Base Coach,COA3,Third Base Coach,2002,427434,Eddie Rodriguez,109,Arizona Diamondbacks
,Bench Coach,COAB,Bench Coach,2002,118942,Bob Melvin,109,Arizona Diamondbacks
53,Bullpen Coach,COAU,Bullpen Coach,2002,427468,Glenn Sherlock,109,Arizona Diamondbacks
82,Bullpen Catcher,BCAT,Bullpen Catcher,2002,432795,Jeff Motuzas,109,Arizona Diamondbacks
6,Manager,MNGR,Manager,2002,112764,Bobby Cox,144,Atlanta Braves
9,Batting Coach,COAH,Batting Coach,2002,120381,Terry Pendleton,144,Atlanta Braves
54,Pitching Coach,COAP,Pitching Coach,2002,427323,Leo Mazzone,144,Atlanta Braves
17,First Base Coach,COA1,First Base Coach,2002,116246,Glenn Hubbard,144,Atlanta Braves
39,Bench Coach,COAB,Bench Coach,2002,112696,Pat Corrales,144,Atlanta Braves
53,Bullpen Coach,COAU,Bullpen Coach,2002,427111,Bobby Dews,144,Atlanta Braves
99,Bullpen Catcher,BCAT,Bullpen Catcher,2002,534610,Alan Butts,144,Atlanta Braves
30,Manager,MNGR,Manager,2002,115474,Mike Hargrove,110,Baltimore Orioles
48,Batting Coach,COAH,Batting Coach,2002,112886,Terry Crowley,110,Baltimore Orioles
34,Pitching Coach,COAP,Pitching Coach,2002,124256,Mark Wiley,110,Baltimore Orioles
24,First Base Coach,COA1,First Base Coach,2002,113264,Rick Dempsey,110,Baltimore Orioles
55,Third Base Coach,COA3,Third Base Coach,2002,427512,Tom Trebelhorn,110,Baltimore Orioles
2,Bench Coach,COAB,Bench Coach,2002,120427,Sam Perlozzo,110,Baltimore Orioles
44,Bullpen Coach,COAU,Bullpen Coach,2002,115757,Elrod Hendricks,110,Baltimore Orioles
,Manager,MNGR,Manager,2002,117067,Bruce Kimm,112,Chicago Cubs
,Batting Coach,COAH,Batting Coach,2002,427392,Jeff Pentland,112,Chicago Cubs
50,Pitching Coach,COAP,Pitching Coach,2002,121495,Larry Rothschild,112,Chicago Cubs
,Third Base Coach,COA3,Third Base Coach,2002,528349,Dave Bialas,112,Chicago Cubs
,Bench Coach,COAB,Bench Coach,2002,117389,Rene Lachemann,112,Chicago Cubs
,Bullpen Coach,COAU,Bullpen Coach,2002,110185,Sandy Alomar Sr.,112,Chicago Cubs
,Bullpen Coach,COAU,Bullpen Coach,2002,492899,Rick Kranitz,112,Chicago Cubs
14,Manager,MNGR,Manager,2002,121919,Mike Scioscia,108,Anaheim Angels
7,Batting Coach,COAH,Batting Coach,2002,115601,Mickey Hatcher,108,Anaheim Angels
24,Pitching Coach,COAP,Pitching Coach,2002,111034,Bud Black,108,Anaheim Angels
4,First Base Coach,COA1,First Base Coach,2002,115137,Alfredo Griffin,108,Anaheim Angels
10,Third Base Coach,COA3,Third Base Coach,2002,121373,Ron Roenicke,108,Anaheim Angels
70,Bench Coach,COAB,Bench Coach,2002,427309,Joe Maddon,108,Anaheim Angels
9,Manager,MNGR,Manager,2002,111221,Bob Boone,113,Cincinnati Reds
4,Batting Coach,COAH,Batting Coach,2002,117624,Jim Lefebvre,113,Cincinnati Reds
35,Pitching Coach,COAP,Pitching Coach,2002,115239,Don Gullett,113,Cincinnati Reds
33,First Base Coach,COA1,First Base Coach,2002,111981,Jose Cardenal,113,Cincinnati Reds
10,Third Base Coach,COA3,Third Base Coach,2002,114286,Tim Foli,113,Cincinnati Reds
25,Bench Coach,COAB,Bench Coach,2002,117191,Ray Knight,113,Cincinnati Reds
47,Bullpen Coach,COAU,Bullpen Coach,2002,116305,Tom Hume,113,Cincinnati Reds
13,Manager,MNGR,Manager,2002,116346,Clint Hurdle,115,Colorado Rockies
,Batting Coach,COAH,Batting Coach,2002,112439,Alan Cockrell,115,Colorado Rockies
,Third Base Coach,COA3,Third Base Coach,2002,427123,Rich Donnelly,115,Colorado Rockies
,Bench Coach,COAB,Bench Coach,2002,115497,Toby Harrah,115,Colorado Rockies
,Bullpen Coach,COAU,Bullpen Coach,2002,116973,Fred Kendall,115,Colorado Rockies
00,Coach,COAC,Coach,2002,427004,Brad Andress,115,Colorado Rockies
,Coach,COAC,Coach,2002,114545,Mike Gallego,115,Colorado Rockies
22,Coach,COAC,Coach,2002,124054,Walt Weiss,115,Colorado Rockies
,Manager,MNGR,Manager,2002,120797,Luis Pujols,116,Detroit Tigers
,Pitching Coach,COAP,Pitching Coach,2002,118565,Steve McCatty,116,Detroit Tigers
,First Base Coach,COA1,First Base Coach,2002,117450,Rafael Landestoy,116,Detroit Tigers
,Third Base Coach,COA3,Third Base Coach,2002,434458,Doug Mansolino,116,Detroit Tigers
8,Third Base Coach,COA3,Third Base Coach,2002,121651,Juan Samuel,116,Detroit Tigers
,Bench Coach,COAB,Bench Coach,2002,110186,Felipe Alou,116,Detroit Tigers
,Bullpen Coach,COAU,Bullpen Coach,2002,116698,Jeff Jones,116,Detroit Tigers
,Manager,MNGR,Manager,2002,123401,Jeff Torborg,146,Florida Marlins
28,Batting Coach,COAH,Batting Coach,2002,121326,Bill Robinson,146,Florida Marlins
,Pitching Coach,COAP,Pitching Coach,2002,110336,Brad Arnsberg,146,Florida Marlins
7,First Base Coach,COA1,First Base Coach,2002,427228,Perry Hill,146,Florida Marlins
13,Third Base Coach,COA3,Third Base Coach,2002,115230,Ozzie Guillen,146,Florida Marlins
47,Bullpen Coach,COAU,Bullpen Coach,2002,112759,Jeff Cox,146,Florida Marlins
3,Manager,MNGR,Manager,2002,124318,Jimy Williams,117,Houston Astros
,Hitting Coach,COAT,Hitting Coach,2002,114508,Gary Gaetti,117,Houston Astros
8,Batting Coach,COAH,Batting Coach,2002,122599,Harry Spilman,117,Houston Astros
48,Pitching Coach,COAP,Pitching Coach,2002,116131,Burt Hooton,117,Houston Astros
25,First Base Coach,COA1,First Base Coach,2002,112902,Jose Cruz,117,Houston Astros
38,Third Base Coach,COA3,Third Base Coach,2002,117437,Gene Lamont,117,Houston Astros
30,Bench Coach,COAB,Bench Coach,2002,123082,John Tamargo,117,Houston Astros
6,Bullpen Coach,COAU,Bullpen Coach,2002,110447,Mark Bailey,117,Houston Astros
67,Bullpen Assistant,BASS,Bullpen Assistant,2002,612537,Stretch Suba,117,Houston Astros
85,Bullpen Catcher,BCAT,Bullpen Catcher,2002,612538,Javier Bracamonte,117,Houston Astros
,Manager,MNGR,Manager,2002,122298,Joel Skinner,114,Cleveland Indians
33,Batting Coach,COAH,Batting Coach,2002,119579,Eddie Murray,114,Cleveland Indians
45,Pitching Coach,COAP,Pitching Coach,2002,111576,Mike Brown,114,Cleveland Indians
,First Base Coach,COA1,First Base Coach,2002,111687,Al Bumbry,114,Cleveland Indians
29,Third Base Coach,COA3,Third Base Coach,2002,113066,Jeff Datz,114,Cleveland Indians
4,Bullpen Coach,COAU,Bullpen Coach,2002,427250,Luis Isaac,114,Cleveland Indians
87,Bullpen Coach,COAU,Bullpen Coach,2002,427267,Dave Keller,114,Cleveland Indians
43,Coach,COAC,Coach,2002,427548,Dan Williams,114,Cleveland Indians
23,Manager,MNGR,Manager,2001,118576,Lloyd McClendon,134,Pittsburgh Pirates
,Batting Coach,COAH,Batting Coach,2001,112320,Dave Clark,134,Pittsburgh Pirates
54,Pitching Coach,COAP,Pitching Coach,2001,427549,Spin Williams,134,Pittsburgh Pirates
,Third Base Coach,COA3,Third Base Coach,2001,492495,Trent Jewett,134,Pittsburgh Pirates
52,Bullpen Coach,COAU,Bullpen Coach,2001,123088,Bruce Tanner,134,Pittsburgh Pirates
,Manager,MNGR,Manager,2001,116946,Tom Kelly,142,Minnesota Twins
46,Batting Coach,COAH,Batting Coach,2001,123555,Scott Ullger,142,Minnesota Twins
13,First Base Coach,COA1,First Base Coach,2001,124176,Jerry White,142,Minnesota Twins
43,Bullpen Coach,COAU,Bullpen Coach,2001,122733,Rick Stelmaszek,142,Minnesota Twins
,Manager,MNGR,Manager,2001,123401,Jeff Torborg,120,Montreal Expos
,Manager,MNGR,Manager,2001,123616,Bobby Valentine,121,New York Mets
,Batting Coach,COAH,Batting Coach,2001,113852,Dave Engle,121,New York Mets
,Pitching Coach,COAP,Pitching Coach,2001,116176,Charlie Hough,121,New York Mets
,Bullpen Coach,COAU,Bullpen Coach,2001,119792,Randy Niemann,121,New York Mets
,Coach,COAC,Coach,2001,124434,Mookie Wilson,121,New York Mets
,Manager,MNGR,Manager,2001,123406,Joe Torre,147,New York Yankees
34,Pitching Coach,COAP,Pitching Coach,2001,122839,Mel Stottlemyre,147,New York Yankees
53,First Base Coach,COA1,First Base Coach,2001,118499,Lee Mazzilli,147,New York Yankees
30,Third Base Coach,COA3,Third Base Coach,2001,120927,Willie Randolph,147,New York Yankees
54,Bench Coach,COAB,Bench Coach,2001,124768,Don Zimmer,147,New York Yankees
88,Bullpen Catcher,BCAT,Bullpen Catcher,2001,459550,Roman Rodriguez,147,New York Yankees
,Coach,COAC,Coach,2001,119796,Tom Nieto,147,New York Yankees
,Coach,COAC,Coach,2001,492898,Gary Tuck,147,New York Yankees
,Manager,MNGR,Manager,2001,116218,Art Howe,133,Oakland Athletics
41,Batting Coach,COAH,Batting Coach,2001,111251,Thad Bosley,133,Oakland Athletics
47,Pitching Coach,COAP,Pitching Coach,2001,427395,Rick Peterson,133,Oakland Athletics
,First Base Coach,COA1,First Base Coach,2001,433641,Mike Quade,133,Oakland Athletics
38,Third Base Coach,COA3,Third Base Coach,2001,123965,Ron Washington,133,Oakland Athletics
,Bench Coach,COAB,Bench Coach,2001,118076,Ken Macha,133,Oakland Athletics
35,Bullpen Coach,COAU,Bullpen Coach,2001,427162,Brad Fischer,133,Oakland Athletics
10,Manager,MNGR,Manager,2001,111281,Larry Bowa,143,Philadelphia Phillies
,Pitching Coach,COAP,Pitching Coach,2001,121548,Vern Ruhle,143,Philadelphia Phillies
30,First Base Coach,COA1,First Base Coach,2001,121926,Tony Scott,143,Philadelphia Phillies
18,Third Base Coach,COA3,Third Base Coach,2001,123764,John Vukovich,143,Philadelphia Phillies
,Bench Coach,COAB,Bench Coach,2001,115188,Greg Gross,143,Philadelphia Phillies
31,Bullpen Coach,COAU,Bullpen Coach,2001,427214,Ramon Henderson,143,Philadelphia Phillies
,Manager,MNGR,Manager,2001,120586,Lou Piniella,136,Seattle Mariners
,Batting Coach,COAH,Batting Coach,2001,120439,Gerald Perry,136,Seattle Mariners
34,Pitching Coach,COAP,Pitching Coach,2001,427406,Bryan Price,136,Seattle Mariners
12,First Base Coach,COA1,First Base Coach,2001,119437,John Moses,136,Seattle Mariners
31,Third Base Coach,COA3,Third Base Coach,2001,427357,Dave Myers,136,Seattle Mariners
,Bench Coach,COAB,Bench Coach,2001,427334,John McLaren,136,Seattle Mariners
,Bullpen Coach,COAU,Bullpen Coach,2001,122265,Matt Sinatro,136,Seattle Mariners
,Coach,COAC,Coach,2001,113794,Lee Elia,136,Seattle Mariners
15,Manager,MNGR,Manager,2001,111136,Bruce Bochy,135,San Diego Padres
,Batting Coach,COAH,Batting Coach,2001,427151,Duane Espy,135,San Diego Padres
,Third Base Coach,COA3,Third Base Coach,2001,114220,Tim Flannery,135,San Diego Padres
5,Bench Coach,COAB,Bench Coach,2001,120537,Rob Picciolo,135,San Diego Padres
48,Bullpen Coach,COAU,Bullpen Coach,2001,110101,Darrel Akerfelds,135,San Diego Padres
,Coach,COAC,Coach,2001,123437,Alan Trammell,135,San Diego Padres
12,Manager,MNGR,Manager,2001,110481,Dusty Baker Jr.,137,San Francisco Giants
,Batting Coach,COAH,Batting Coach,2001,112408,Gene Clines,137,San Francisco Giants
19,Pitching Coach,COAP,Pitching Coach,2001,121201,Dave Righetti,137,San Francisco Giants
,Third Base Coach,COA3,Third Base Coach,2001,116440,Sonny Jackson,137,San Francisco Giants
23,Bench Coach,COAB,Bench Coach,2001,124588,Ron Wotus,137,San Francisco Giants
,Bullpen Coach,COAU,Bullpen Coach,2001,427306,Porky Lopez,137,San Francisco Giants
17,Coach,COAC,Coach,2001,429661,Carlos Alfonso,137,San Francisco Giants
10,Manager,MNGR,Manager,2001,117517,Tony La Russa,138,St. Louis Cardinals
43,Batting Coach,COAH,Batting Coach,2001,120172,Mitchell Page,138,St. Louis Cardinals
18,Pitching Coach,COAP,Pitching Coach,2001,113617,Dave Duncan,138,St. Louis Cardinals
39,First Base Coach,COA1,First Base Coach,2001,118763,Dave McKay,138,St. Louis Cardinals
11,Third Base Coach,COA3,Third Base Coach,2001,120038,Jose Oquendo,138,St. Louis Cardinals
38,Bullpen Coach,COAU,Bullpen Coach,2001,427317,Marty Mason,138,St. Louis Cardinals
58,Bullpen Catcher,BCAT,Bullpen Catcher,2001,433079,Jeff Murphy,138,St. Louis Cardinals
,Manager,MNGR,Manager,2001,118872,Hal McRae,139,Tampa Bay Devil Rays
,First Base Coach,COA1,First Base Coach,2001,118474,Lee May,139,Tampa Bay Devil Rays
20,Bench Coach,COAB,Bench Coach,2001,115602,Billy Hatcher,139,Tampa Bay Devil Rays
,Bullpen Coach,COAU,Bullpen Coach,2001,475252,Glenn Ezell,139,Tampa Bay Devil Rays
77,Bullpen Catcher,BCAT,Bullpen Catcher,2001,537369,Scott Cursi,139,Tampa Bay Devil Rays
,Manager,MNGR,Manager,2001,119655,Jerry Narron,140,Texas Rangers
8,Batting Coach,COAH,Batting Coach,2001,427252,Rudy Jaramillo,140,Texas Rangers
,Manager,MNGR,Manager,2001,117912,Davey Lopes,158,Milwaukee Brewers
,Third Base Coach,COA3,Third Base Coach,2001,110164,Gary Allenson,158,Milwaukee Brewers
,Bench Coach,COAB,Bench Coach,2001,121520,Jerry Royster,158,Milwaukee Brewers
35,Bullpen Coach,COAU,Bullpen Coach,2001,112130,Bill Castro,158,Milwaukee Brewers
,Manager,MNGR,Manager,2001,118369,Buck Martinez,141,Toronto Blue Jays
,Pitching Coach,COAP,Pitching Coach,2001,427075,Mark Connor,141,Toronto Blue Jays
,First Base Coach,COA1,First Base Coach,2001,116397,Garth Iorg,141,Toronto Blue Jays
,Coach,COAC,Coach,2001,120288,Gil Patterson,141,Toronto Blue Jays
,Coach,COAC,Coach,2001,121406,Cookie Rojas,141,Toronto Blue Jays
16,Manager,MNGR,Manager,2001,123432,Jim Tracy,119,Los Angeles Dodgers
22,Batting Coach,COAH,Batting Coach,2001,112326,Jack Clark,119,Los Angeles Dodgers
48,Pitching Coach,COAP,Pitching Coach,2001,112460,Jim Colborn,119,Los Angeles Dodgers
30,First Base Coach,COA1,First Base Coach,2001,122112,John Shelby,119,Los Angeles Dodgers
35,Third Base Coach,COA3,Third Base Coach,2001,116027,Glenn Hoffman,119,Los Angeles Dodgers
56,Bench Coach,COAB,Bench Coach,2001,427427,Jim Riggleman,119,Los Angeles Dodgers
14,Bullpen Coach,COAU,Bullpen Coach,2001,427301,Jim Lett,119,Los Angeles Dodgers
11,Coach,COAC,Coach,2001,119453,Manny Mota,119,Los Angeles Dodgers
,Manager,MNGR,Manager,2001,119600,Tony Muser,118,Kansas City Royals
,Batting Coach,COAH,Batting Coach,2001,116606,Lamar Johnson,118,Kansas City Royals
,Pitching Coach,COAP,Pitching Coach,2001,119805,Al Nipper,118,Kansas City Royals
21,First Base Coach,COA1,First Base Coach,2001,427179,Tom Gamboa,118,Kansas City Royals
,Third Base Coach,COA3,Third Base Coach,2001,113070,Rich Dauer,118,Kansas City Royals
,Manager,MNGR,Manager,2001,110719,Don Baylor,112,Chicago Cubs
,Batting Coach,COAH,Batting Coach,2001,427392,Jeff Pentland,112,Chicago Cubs
,Third Base Coach,COA3,Third Base Coach,2001,427186,Gene Glynn,112,Chicago Cubs
,Bench Coach,COAB,Bench Coach,2001,117389,Rene Lachemann,112,Chicago Cubs
,Bullpen Coach,COAU,Bullpen Coach,2001,110185,Sandy Alomar Sr.,112,Chicago Cubs
14,Manager,MNGR,Manager,2001,121919,Mike Scioscia,108,Anaheim Angels
7,Batting Coach,COAH,Batting Coach,2001,115601,Mickey Hatcher,108,Anaheim Angels
24,Pitching Coach,COAP,Pitching Coach,2001,111034,Bud Black,108,Anaheim Angels
4,First Base Coach,COA1,First Base Coach,2001,115137,Alfredo Griffin,108,Anaheim Angels
10,Third Base Coach,COA3,Third Base Coach,2001,121373,Ron Roenicke,108,Anaheim Angels
70,Bench Coach,COAB,Bench Coach,2001,427309,Joe Maddon,108,Anaheim Angels
,Bullpen Coach,COAU,Bullpen Coach,2001,120914,Bobby Ramos,108,Anaheim Angels
15,Manager,MNGR,Manager,2001,111423,Bob Brenly,109,Arizona Diamondbacks
21,Batting Coach,COAH,Batting Coach,2001,119551,Dwayne Murphy,109,Arizona Diamondbacks
,Bench Coach,COAB,Bench Coach,2001,118942,Bob Melvin,109,Arizona Diamondbacks
